,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0,Unnamed: 0.1
75,gpt3,object-control-passive,Avery,Joseph,False,asked,to come,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was asked by Joseph to come.

Question: Who asked someone to come, Avery or Joseph?
Answer: Joseph
Question: Who was asked to come, Avery or Joseph?
Answer: Avery
Question: Who came, Avery or Joseph?
Answer: ", '\n'),75.0,75.0
76,gpt3,object-control-passive,Avery,Joseph,False,asked,to go,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was asked by Joseph to go.

Question: Who was asked to go, Avery or Joseph?
Answer: Avery
Question: Who asked someone to go, Avery or Joseph?
Answer: Joseph
Question: Who went, Avery or Joseph?
Answer: ", '\n'),76.0,76.0
77,gpt3,object-control-passive,Avery,Joseph,False,asked,to read,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was asked by Joseph to read.

Question: Who was asked to read, Avery or Joseph?
Answer: Avery
Question: Who asked someone to read, Avery or Joseph?
Answer: Joseph
Question: Who read, Avery or Joseph?
Answer: ", '\n'),77.0,77.0
78,gpt3,object-control-passive,Avery,Joseph,False,asked,to run,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was asked by Joseph to run.

Question: Who asked someone to run, Avery or Joseph?
Answer: Joseph
Question: Who was asked to run, Avery or Joseph?
Answer: Avery
Question: Who ran, Avery or Joseph?
Answer: ", '\n'),78.0,78.0
79,gpt3,object-control-passive,Avery,Joseph,False,asked,to call,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was asked by Joseph to call.

Question: Who asked someone to call, Avery or Joseph?
Answer: Joseph
Question: Who was asked to call, Avery or Joseph?
Answer: Avery
Question: Who called, Avery or Joseph?
Answer: ", '\n'),79.0,79.0
80,gpt3,object-control-passive,Avery,Joseph,False,persuaded,to come,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was persuaded by Joseph to come.

Question: Who persuaded someone to come, Avery or Joseph?
Answer: Joseph
Question: Who was persuaded to come, Avery or Joseph?
Answer: Avery
Question: Who came, Avery or Joseph?
Answer: ", '\n'),80.0,80.0
81,gpt3,object-control-passive,Avery,Joseph,False,persuaded,to go,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was persuaded by Joseph to go.

Question: Who was persuaded to go, Avery or Joseph?
Answer: Avery
Question: Who persuaded someone to go, Avery or Joseph?
Answer: Joseph
Question: Who went, Avery or Joseph?
Answer: ", 'Question'),81.0,81.0
82,gpt3,object-control-passive,Avery,Joseph,False,persuaded,to read,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was persuaded by Joseph to read.

Question: Who persuaded someone to read, Avery or Joseph?
Answer: Joseph
Question: Who was persuaded to read, Avery or Joseph?
Answer: Avery
Question: Who read, Avery or Joseph?
Answer: ", '\n'),82.0,82.0
83,gpt3,object-control-passive,Avery,Joseph,False,persuaded,to run,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was persuaded by Joseph to run.

Question: Who persuaded someone to run, Avery or Joseph?
Answer: Joseph
Question: Who was persuaded to run, Avery or Joseph?
Answer: Avery
Question: Who ran, Avery or Joseph?
Answer: ", '\n'),83.0,83.0
84,gpt3,object-control-passive,Avery,Joseph,False,persuaded,to call,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was persuaded by Joseph to call.

Question: Who persuaded someone to call, Avery or Joseph?
Answer: Joseph
Question: Who was persuaded to call, Avery or Joseph?
Answer: Avery
Question: Who called, Avery or Joseph?
Answer: ", '\n'),84.0,84.0
85,gpt3,object-control-passive,Avery,Joseph,False,convinced,to come,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was convinced by Joseph to come.

Question: Who convinced someone to come, Avery or Joseph?
Answer: Joseph
Question: Who was convinced to come, Avery or Joseph?
Answer: Avery
Question: Who came, Avery or Joseph?
Answer: ", '\n'),85.0,85.0
86,gpt3,object-control-passive,Avery,Joseph,False,convinced,to go,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was convinced by Joseph to go.

Question: Who was convinced to go, Avery or Joseph?
Answer: Avery
Question: Who convinced someone to go, Avery or Joseph?
Answer: Joseph
Question: Who went, Avery or Joseph?
Answer: ", 'Question'),86.0,86.0
87,gpt3,object-control-passive,Avery,Joseph,False,convinced,to read,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was convinced by Joseph to read.

Question: Who was convinced to read, Avery or Joseph?
Answer: Avery
Question: Who convinced someone to read, Avery or Joseph?
Answer: Joseph
Question: Who read, Avery or Joseph?
Answer: ", '\n'),87.0,87.0
88,gpt3,object-control-passive,Avery,Joseph,False,convinced,to run,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was convinced by Joseph to run.

Question: Who convinced someone to run, Avery or Joseph?
Answer: Joseph
Question: Who was convinced to run, Avery or Joseph?
Answer: Avery
Question: Who ran, Avery or Joseph?
Answer: ", '\n'),88.0,88.0
89,gpt3,object-control-passive,Avery,Joseph,False,convinced,to call,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was convinced by Joseph to call.

Question: Who convinced someone to call, Avery or Joseph?
Answer: Joseph
Question: Who was convinced to call, Avery or Joseph?
Answer: Avery
Question: Who called, Avery or Joseph?
Answer: ", '\n'),89.0,89.0
90,gpt3,object-control-passive,Avery,Joseph,False,forced,to come,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was forced by Joseph to come.

Question: Who forced someone to come, Avery or Joseph?
Answer: Joseph
Question: Who was forced to come, Avery or Joseph?
Answer: Avery
Question: Who came, Avery or Joseph?
Answer: ", '\n'),90.0,90.0
91,gpt3,object-control-passive,Avery,Joseph,False,forced,to go,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was forced by Joseph to go.

Question: Who was forced to go, Avery or Joseph?
Answer: Avery
Question: Who forced someone to go, Avery or Joseph?
Answer: Joseph
Question: Who went, Avery or Joseph?
Answer: ", '\n'),91.0,91.0
92,gpt3,object-control-passive,Avery,Joseph,False,forced,to read,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was forced by Joseph to read.

Question: Who forced someone to read, Avery or Joseph?
Answer: Joseph
Question: Who was forced to read, Avery or Joseph?
Answer: Avery
Question: Who read, Avery or Joseph?
Answer: ", '\n'),92.0,92.0
93,gpt3,object-control-passive,Avery,Joseph,False,forced,to run,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was forced by Joseph to run.

Question: Who forced someone to run, Avery or Joseph?
Answer: Joseph
Question: Who was forced to run, Avery or Joseph?
Answer: Avery
Question: Who ran, Avery or Joseph?
Answer: ", '\n'),93.0,93.0
94,gpt3,object-control-passive,Avery,Joseph,False,forced,to call,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was forced by Joseph to call.

Question: Who forced someone to call, Avery or Joseph?
Answer: Joseph
Question: Who was forced to call, Avery or Joseph?
Answer: Avery
Question: Who called, Avery or Joseph?
Answer: ", '\n'),94.0,94.0
95,gpt3,object-control-passive,Avery,Joseph,False,pushed,to come,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was pushed by Joseph to come.

Question: Who pushed someone to come, Avery or Joseph?
Answer: Joseph
Question: Who was pushed to come, Avery or Joseph?
Answer: Avery
Question: Who came, Avery or Joseph?
Answer: ", '\n'),95.0,95.0
96,gpt3,object-control-passive,Avery,Joseph,False,pushed,to go,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was pushed by Joseph to go.

Question: Who was pushed to go, Avery or Joseph?
Answer: Avery
Question: Who pushed someone to go, Avery or Joseph?
Answer: Joseph
Question: Who went, Avery or Joseph?
Answer: ", 'Question'),96.0,96.0
97,gpt3,object-control-passive,Avery,Joseph,False,pushed,to read,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was pushed by Joseph to read.

Question: Who was pushed to read, Avery or Joseph?
Answer: Avery
Question: Who pushed someone to read, Avery or Joseph?
Answer: Joseph
Question: Who read, Avery or Joseph?
Answer: ", '\n'),97.0,97.0
98,gpt3,object-control-passive,Avery,Joseph,False,pushed,to run,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was pushed by Joseph to run.

Question: Who pushed someone to run, Avery or Joseph?
Answer: Joseph
Question: Who was pushed to run, Avery or Joseph?
Answer: Avery
Question: Who ran, Avery or Joseph?
Answer: ", 'Question'),98.0,98.0
99,gpt3,object-control-passive,Avery,Joseph,False,pushed,to call,Joseph,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Joseph"".
Context: Avery was pushed by Joseph to call.

Question: Who pushed someone to call, Avery or Joseph?
Answer: Joseph
Question: Who was pushed to call, Avery or Joseph?
Answer: Avery
Question: Who called, Avery or Joseph?
Answer: ", '\n'),99.0,99.0
100,gpt3,object-control-passive,Avery,Nicole,False,told,to come,Nicole,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Nicole"".
Context: Avery was told by Nicole to come.

Question: Who was told to come, Avery or Nicole?
Answer: Avery
Question: Who told someone to come, Avery or Nicole?
Answer: Nicole
Question: Who came, Avery or Nicole?
Answer: ", '\n'),100.0,100.0
101,gpt3,object-control-passive,Avery,Nicole,False,told,to go,Nicole,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Nicole"".
Context: Avery was told by Nicole to go.

Question: Who told someone to go, Avery or Nicole?
Answer: Nicole
Question: Who was told to go, Avery or Nicole?
Answer: Avery
Question: Who went, Avery or Nicole?
Answer: ", '\n'),101.0,101.0
102,gpt3,object-control-passive,Avery,Nicole,False,told,to read,Nicole,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Nicole"".
Context: Avery was told by Nicole to read.

Question: Who told someone to read, Avery or Nicole?
Answer: Nicole
Question: Who was told to read, Avery or Nicole?
Answer: Avery
Question: Who read, Avery or Nicole?
Answer: ", '\n'),102.0,102.0
103,gpt3,object-control-passive,Avery,Nicole,False,told,to run,Nicole,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Nicole"".
Context: Avery was told by Nicole to run.

Question: Who told someone to run, Avery or Nicole?
Answer: Nicole
Question: Who was told to run, Avery or Nicole?
Answer: Avery
Question: Who ran, Avery or Nicole?
Answer: ", '\n'),103.0,103.0
104,gpt3,object-control-passive,Avery,Nicole,False,told,to call,Nicole,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Nicole"".
Context: Avery was told by Nicole to call.

Question: Who told someone to call, Avery or Nicole?
Answer: Nicole
Question: Who was told to call, Avery or Nicole?
Answer: Avery
Question: Who called, Avery or Nicole?
Answer: ", '\n'),104.0,104.0
105,gpt3,object-control-passive,Avery,Nicole,False,ordered,to come,Nicole,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Nicole"".
Context: Avery was ordered by Nicole to come.

Question: Who was ordered to come, Avery or Nicole?
Answer: Avery
Question: Who ordered someone to come, Avery or Nicole?
Answer: Nicole
Question: Who came, Avery or Nicole?
Answer: ", '\n'),105.0,105.0
106,gpt3,object-control-passive,Avery,Nicole,False,ordered,to go,Nicole,other,"You will be given a context and a question. Answer the question with either ""Avery"" or ""Nicole"".
Context: Avery was ordered by Nicole to go.

Question: Who ordered someone to go, Avery or Nicole?
Answer: Nicole
Question: Who was ordered to go, Avery or Nicole?
Answer: Avery
Question: Who went, Avery or Nicole?
Answer: ", '\n'),106.0,106.0
